ele,x,y,z,flip
-1231.82996,-20.06162817,55.44055716,1566.64004,1231.82996
-1238.33997,-20.04366186,55.44055716,1560.13003,1238.33997
-1262.01001,-20.02569556,55.44055716,1536.45999,1262.01001
-1279.03003,-20.00772925,55.44055716,1519.43997,1279.03003
-1289.93994,-19.98976295,55.44055716,1508.53006,1289.93994
-1308.67004,-19.97179664,55.44055716,1489.79996,1308.67004
-1337.81995,-19.95383034,55.44055716,1460.65005,1337.81995
-1358.08997,-19.93586403,55.44055716,1440.38003,1358.08997
-1432.31006,-19.91789772,55.44055716,1366.15994,1432.31006
-1463.31006,-19.89993142,55.44055716,1335.15994,1463.31006
-1572.02002,-19.88196511,55.44055716,1226.44998,1572.02002
-1517.93994,-19.86399881,55.44055716,1280.53006,1517.93994
-1456.12,-19.8460325,55.44055716,1342.35,1456.12
-1478.43005,-19.8280662,55.44055716,1320.03995,1478.43005
-1405.25,-19.81009989,55.44055716,1393.22,1405.25
-1403.56995,-19.79213358,55.44055716,1394.90005,1403.56995
-1412.84998,-19.77416728,55.44055716,1385.62002,1412.84998
-1430.64001,-19.75620097,55.44055716,1367.82999,1430.64001
-1434.30005,-19.73823467,55.44055716,1364.16995,1434.30005
-1475.12,-19.72026836,55.44055716,1323.35,1475.12
-1480.72998,-19.70230206,55.44055716,1317.74002,1480.72998
-1455.47998,-19.68433575,55.44055716,1342.99002,1455.47998
-1436.06995,-19.66636944,55.44055716,1362.40005,1436.06995
-1465.70996,-19.64840314,55.44055716,1332.76004,1465.70996
-1483.31006,-19.63043683,55.44055716,1315.15994,1483.31006
-1484.48999,-19.61247053,55.44055716,1313.98001,1484.48999
-1495.21997,-19.59450422,55.44055716,1303.25003,1495.21997
-1502.95996,-19.57653792,55.44055716,1295.51004,1502.95996
-1507.93005,-19.55857161,55.44055716,1290.53995,1507.93005
-1513.18005,-19.5406053,55.44055716,1285.28995,1513.18005
-1511.73999,-19.522639,55.44055716,1286.73001,1511.73999
-1512.01001,-19.50467269,55.44055716,1286.45999,1512.01001
-1512.81995,-19.48670639,55.44055716,1285.65005,1512.81995
-1523,-19.46874008,55.44055716,1275.47,1523
-1512.37,-19.45077378,55.44055716,1286.1,1512.37
-1502.14001,-19.43280747,55.44055716,1296.32999,1502.14001
-1497.56995,-19.41484117,55.44055716,1300.90005,1497.56995
-1484.35999,-19.39687486,55.44055716,1314.11001,1484.35999
-1475.53003,-19.37890855,55.44055716,1322.93997,1475.53003
-1470.14001,-19.36094225,55.44055716,1328.32999,1470.14001
-1466.43005,-19.34297594,55.44055716,1332.03995,1466.43005
-1461.91003,-19.32500964,55.44055716,1336.55997,1461.91003
-1456.83997,-19.30704333,55.44055716,1341.63003,1456.83997
-1449.06006,-19.28907703,55.44055716,1349.40994,1449.06006
-1449.72998,-19.27111072,55.44055716,1348.74002,1449.72998
-1443.93994,-19.25314441,55.44055716,1354.53006,1443.93994
-1447.02002,-19.23517811,55.44055716,1351.44998,1447.02002
-1443.13,-19.2172118,55.44055716,1355.34,1443.13
-1446.33997,-19.1992455,55.44055716,1352.13003,1446.33997
-1451.14001,-19.18127919,55.44055716,1347.32999,1451.14001
-1450.18994,-19.16331289,55.44055716,1348.28006,1450.18994
-1451.72998,-19.14534658,55.44055716,1346.74002,1451.72998
-1453.93994,-19.12738027,55.44055716,1344.53006,1453.93994
-1461.72998,-19.10941397,55.44055716,1336.74002,1461.72998
-1466.06995,-19.09144766,55.44055716,1332.40005,1466.06995
-1459.95996,-19.07348136,55.44055716,1338.51004,1459.95996
-1463.13,-19.05551505,55.44055716,1335.34,1463.13
-2030.91003,-20.76231409,55.42781562,767.55997,2030.91003
-1983.47998,-20.74434779,55.42781562,814.99002,1983.47998
-1948.31995,-20.72638148,55.42781562,850.15005,1948.31995
-1918.13,-20.70841517,55.42781562,880.34,1918.13
-1883.96997,-20.69044887,55.42781562,914.50003,1883.96997
-1843.09998,-20.67248256,55.42781562,955.37002,1843.09998
-1817.39001,-20.65451626,55.42781562,981.07999,1817.39001
-1805.48999,-20.63654995,55.42781562,992.98001,1805.48999
-1807.89001,-20.61858365,55.42781562,990.57999,1807.89001
-1680.35999,-20.60061734,55.42781562,1118.11001,1680.35999
-1507.93005,-20.58265103,55.42781562,1290.53995,1507.93005
-1403.75,-20.56468473,55.42781562,1394.72,1403.75
-1506.80005,-20.54671842,55.42781562,1291.66995,1506.80005
-1331.83997,-20.52875212,55.42781562,1466.63003,1331.83997
-1161.05005,-20.51078581,55.42781562,1637.41995,1161.05005
-1265.5,-20.49281951,55.42781562,1532.97,1265.5
-1246.76001,-20.4748532,55.42781562,1551.70999,1246.76001
-1145.20996,-20.45688689,55.42781562,1653.26004,1145.20996
-1145.80005,-20.43892059,55.42781562,1652.66995,1145.80005
-1246.21997,-20.42095428,55.42781562,1552.25003,1246.21997
-1164.70996,-20.40298798,55.42781562,1633.76004,1164.70996
-1244.85999,-20.38502167,55.42781562,1553.61001,1244.85999
-1232.87,-20.36705537,55.42781562,1565.6,1232.87
-1233.55005,-20.34908906,55.42781562,1564.91995,1233.55005
-1247.76001,-20.33112275,55.42781562,1550.70999,1247.76001
-1246.40002,-20.31315645,55.42781562,1552.06998,1246.40002
-1244.91003,-20.29519014,55.42781562,1553.55997,1244.91003
-1150.31995,-20.27722384,55.42781562,1648.15005,1150.31995
-1263.31995,-20.25925753,55.42781562,1535.15005,1263.31995
-1268.26001,-20.24129123,55.42781562,1530.20999,1268.26001
-1271.79004,-20.22332492,55.42781562,1526.67996,1271.79004
-1307.68005,-20.20535862,55.42781562,1490.78995,1307.68005
-1360.13,-20.18739231,55.42781562,1438.34,1360.13
-1193.21997,-20.169426,55.42781562,1605.25003,1193.21997
-1257.57996,-20.1514597,55.42781562,1540.89004,1257.57996
-1279.43994,-20.13349339,55.42781562,1519.03006,1279.43994
-1262.15002,-20.11552709,55.42781562,1536.31998,1262.15002
-1237.07996,-20.09756078,55.42781562,1561.39004,1237.07996
-1237.53003,-20.07959448,55.42781562,1560.93997,1237.53003
-1247.34998,-20.06162817,55.42781562,1551.12002,1247.34998
-1260.60999,-20.04366186,55.42781562,1537.86001,1260.60999
-1279.56995,-20.02569556,55.42781562,1518.90005,1279.56995
-1296.22998,-20.00772925,55.42781562,1502.24002,1296.22998
-1315.01001,-19.98976295,55.42781562,1483.45999,1315.01001
-1333.69995,-19.97179664,55.42781562,1464.77005,1333.69995
-1358.68005,-19.95383034,55.42781562,1439.78995,1358.68005
-1369.44995,-19.93586403,55.42781562,1429.02005,1369.44995
-1435.56995,-19.91789772,55.42781562,1362.90005,1435.56995
-1520.19995,-19.89993142,55.42781562,1278.27005,1520.19995
-1576.13,-19.88196511,55.42781562,1222.34,1576.13
-1505.43994,-19.86399881,55.42781562,1293.03006,1505.43994
-1315.37,-19.8460325,55.42781562,1483.1,1315.37
-1473.77002,-19.8280662,55.42781562,1324.69998,1473.77002
-1436.33997,-19.81009989,55.42781562,1362.13003,1436.33997
-1445.62,-19.79213358,55.42781562,1352.85,1445.62
-1427.38,-19.77416728,55.42781562,1371.09,1427.38
-1432.57996,-19.75620097,55.42781562,1365.89004,1432.57996
-1467.83997,-19.73823467,55.42781562,1330.63003,1467.83997
-1504.81006,-19.72026836,55.42781562,1293.65994,1504.81006
-1476.06995,-19.70230206,55.42781562,1322.40005,1476.06995
-1447.60999,-19.68433575,55.42781562,1350.86001,1447.60999
-1458.23999,-19.66636944,55.42781562,1340.23001,1458.23999
-1479.32996,-19.64840314,55.42781562,1319.14004,1479.32996
-1479.19995,-19.63043683,55.42781562,1319.27005,1479.19995
-1485.48999,-19.61247053,55.42781562,1312.98001,1485.48999
-1497.47998,-19.59450422,55.42781562,1300.99002,1497.47998
-1503.85999,-19.57653792,55.42781562,1294.61001,1503.85999
-1512.14001,-19.55857161,55.42781562,1286.32999,1512.14001
-1515.71997,-19.5406053,55.42781562,1282.75003,1515.71997
-1519.56006,-19.522639,55.42781562,1278.90994,1519.56006
-1520.23999,-19.50467269,55.42781562,1278.23001,1520.23999
-1518.06995,-19.48670639,55.42781562,1280.40005,1518.06995
-1511.95996,-19.46874008,55.42781562,1286.51004,1511.95996
-1503.68005,-19.45077378,55.42781562,1294.78995,1503.68005
-1495.93994,-19.43280747,55.42781562,1302.53006,1495.93994
-1490.65002,-19.41484117,55.42781562,1307.81998,1490.65002
-1478.19995,-19.39687486,55.42781562,1320.27005,1478.19995
-1469.56006,-19.37890855,55.42781562,1328.90994,1469.56006
-1468.23999,-19.36094225,55.42781562,1330.23001,1468.23999
-1464.34998,-19.34297594,55.42781562,1334.12002,1464.34998
-1458.10999,-19.32500964,55.42781562,1340.36001,1458.10999
-1451.41003,-19.30704333,55.42781562,1347.05997,1451.41003
-1447.60999,-19.28907703,55.42781562,1350.86001,1447.60999
-1443.93994,-19.27111072,55.42781562,1354.53006,1443.93994
-1435.75,-19.25314441,55.42781562,1362.72,1435.75
-1447.10999,-19.23517811,55.42781562,1351.36001,1447.10999
-1446.83997,-19.2172118,55.42781562,1351.63003,1446.83997
-1446.02002,-19.1992455,55.42781562,1352.44998,1446.02002
-1444.26001,-19.18127919,55.42781562,1354.20999,1444.26001
-1441.94995,-19.16331289,55.42781562,1356.52005,1441.94995
-1444.67004,-19.14534658,55.42781562,1353.79996,1444.67004
-1460.81995,-19.12738027,55.42781562,1337.65005,1460.81995
-1464.98999,-19.10941397,55.42781562,1333.48001,1464.98999
-1466.89001,-19.09144766,55.42781562,1331.57999,1466.89001
-1470.32996,-19.07348136,55.42781562,1328.14004,1470.32996
-1472.94995,-19.05551505,55.42781562,1325.52005,1472.94995
-2047.79004,-20.76231409,55.41506997,750.67996,2047.79004
-2039.92004,-20.74434779,55.41506997,758.54996,2039.92004
-2015.52002,-20.72638148,55.41506997,782.94998,2015.52002
-1954.93005,-20.70841517,55.41506997,843.53995,1954.93005
-1913.69995,-20.69044887,55.41506997,884.77005,1913.69995
-1862.65002,-20.67248256,55.41506997,935.81998,1862.65002
-1851.60999,-20.65451626,55.41506997,946.86001,1851.60999
-1829.12,-20.63654995,55.41506997,969.35,1829.12
-1816.26001,-20.61858365,55.41506997,982.20999,1816.26001
-1719.64001,-20.60061734,55.41506997,1078.82999,1719.64001
-1543.78003,-20.58265103,55.41506997,1254.68997,1543.78003
-1451.41003,-20.56468473,55.41506997,1347.05997,1451.41003
-1466.83997,-20.54671842,55.41506997,1331.63003,1466.83997
-1429.09998,-20.52875212,55.41506997,1369.37002,1429.09998
-1329.40002,-20.51078581,55.41506997,1469.06998,1329.40002
-1407.15002,-20.49281951,55.41506997,1391.31998,1407.15002
-1431.08997,-20.4748532,55.41506997,1367.38003,1431.08997
-1356.32996,-20.45688689,55.41506997,1442.14004,1356.32996
-1315.95996,-20.43892059,55.41506997,1482.51004,1315.95996
-1171.08997,-20.42095428,55.41506997,1627.38003,1171.08997
-1325.91003,-20.40298798,55.41506997,1472.55997,1325.91003
-1306.94995,-20.38502167,55.41506997,1491.52005,1306.94995
-1299.30005,-20.36705537,55.41506997,1499.16995,1299.30005
-1264.68005,-20.34908906,55.41506997,1533.78995,1264.68005
-1287.93994,-20.33112275,55.41506997,1510.53006,1287.93994
-1297.54004,-20.31315645,55.41506997,1500.92996,1297.54004
-1323.73999,-20.29519014,55.41506997,1474.73001,1323.73999
-1341.06995,-20.27722384,55.41506997,1457.40005,1341.06995
-1304.23999,-20.25925753,55.41506997,1494.23001,1304.23999
-1286.68005,-20.24129123,55.41506997,1511.78995,1286.68005
-1334.01001,-20.22332492,55.41506997,1464.45999,1334.01001
-1394.96997,-20.20535862,55.41506997,1403.50003,1394.96997
-1377.87,-20.18739231,55.41506997,1420.6,1377.87
-1123.66003,-20.169426,55.41506997,1674.80997,1123.66003
-1063.25,-20.1514597,55.41506997,1735.22,1063.25
-1281.96997,-20.13349339,55.41506997,1516.50003,1281.96997
-1307.94995,-20.11552709,55.41506997,1490.52005,1307.94995
-1260.52002,-20.09756078,55.41506997,1537.94998,1260.52002
-1287.71997,-20.07959448,55.41506997,1510.75003,1287.71997
-1293.18994,-20.06162817,55.41506997,1505.28006,1293.18994
-1282.46997,-20.04366186,55.41506997,1516.00003,1282.46997
-1296.94995,-20.02569556,55.41506997,1501.52005,1296.94995
-1314.65002,-20.00772925,55.41506997,1483.81998,1314.65002
-1330.89001,-19.98976295,55.41506997,1467.57999,1330.89001
-1348.27002,-19.97179664,55.41506997,1450.19998,1348.27002
-1367.55005,-19.95383034,55.41506997,1430.91995,1367.55005
-1412.43994,-19.93586403,55.41506997,1386.03006,1412.43994
-1444.84998,-19.91789772,55.41506997,1353.62002,1444.84998
-1566.85999,-19.89993142,55.41506997,1231.61001,1566.85999
-1569.30005,-19.88196511,55.41506997,1229.16995,1569.30005
-1295.14001,-19.86399881,55.41506997,1503.32999,1295.14001
-1428.87,-19.8460325,55.41506997,1369.6,1428.87
-1479.32996,-19.8280662,55.41506997,1319.14004,1479.32996
-1452.85999,-19.81009989,55.41506997,1345.61001,1452.85999
-1460.95996,-19.79213358,55.41506997,1337.51004,1460.95996
-1459.82996,-19.77416728,55.41506997,1338.64004,1459.82996
-1460.37,-19.75620097,55.41506997,1338.1,1460.37
-1453.40002,-19.73823467,55.41506997,1345.06998,1453.40002
-1467.38,-19.72026836,55.41506997,1331.09,1467.38
-1447.10999,-19.70230206,55.41506997,1351.36001,1447.10999
-1459.06006,-19.68433575,55.41506997,1339.40994,1459.06006
-1471.77002,-19.66636944,55.41506997,1326.69998,1471.77002
-1477.25,-19.64840314,55.41506997,1321.22,1477.25
-1479.59998,-19.63043683,55.41506997,1318.87002,1479.59998
-1487.12,-19.61247053,55.41506997,1311.35,1487.12
-1501.78003,-19.59450422,55.41506997,1296.68997,1501.78003
-1507.30005,-19.57653792,55.41506997,1291.16995,1507.30005
-1516.67004,-19.55857161,55.41506997,1281.79996,1516.67004
-1524.68005,-19.5406053,55.41506997,1273.78995,1524.68005
-1526.43994,-19.522639,55.41506997,1272.03006,1526.43994
-1523,-19.50467269,55.41506997,1275.47,1523
-1517.47998,-19.48670639,55.41506997,1280.99002,1517.47998
-1510.19995,-19.46874008,55.41506997,1288.27005,1510.19995
-1500.95996,-19.45077378,55.41506997,1297.51004,1500.95996
-1492.08997,-19.43280747,55.41506997,1306.38003,1492.08997
-1485.26001,-19.41484117,55.41506997,1313.20999,1485.26001
-1473.98999,-19.39687486,55.41506997,1324.48001,1473.98999
-1469.42004,-19.37890855,55.41506997,1329.04996,1469.42004
-1468.56006,-19.36094225,55.41506997,1329.90994,1468.56006
-1461.08997,-19.34297594,55.41506997,1337.38003,1461.08997
-1453.57996,-19.32500964,55.41506997,1344.89004,1453.57996
-1447.73999,-19.30704333,55.41506997,1350.73001,1447.73999
-1445.12,-19.28907703,55.41506997,1353.35,1445.12
-1442.40002,-19.27111072,55.41506997,1356.06998,1442.40002
-1444.67004,-19.25314441,55.41506997,1353.79996,1444.67004
-1443.57996,-19.23517811,55.41506997,1354.89004,1443.57996
-1440.85999,-19.2172118,55.41506997,1357.61001,1440.85999
-1436.88,-19.1992455,55.41506997,1361.59,1436.88
-1437.60999,-19.18127919,55.41506997,1360.86001,1437.60999
-1440.55005,-19.16331289,55.41506997,1357.91995,1440.55005
-1453.31006,-19.14534658,55.41506997,1345.15994,1453.31006
-1458.59998,-19.12738027,55.41506997,1339.87002,1458.59998
-1463.13,-19.10941397,55.41506997,1335.34,1463.13
-1466.80005,-19.09144766,55.41506997,1331.66995,1466.80005
-1472.41003,-19.07348136,55.41506997,1326.05997,1472.41003
-1459.59998,-19.05551505,55.41506997,1338.87002,1459.59998
-2085.93994,-20.76231409,55.40232021,712.53006,2085.93994
-2067.88989,-20.74434779,55.40232021,730.58011,2067.88989
-2019.05005,-20.72638148,55.40232021,779.41995,2019.05005
-1990.94995,-20.70841517,55.40232021,807.52005,1990.94995
-1943.02002,-20.69044887,55.40232021,855.44998,1943.02002
-1903.10999,-20.67248256,55.40232021,895.36001,1903.10999
-1881.06995,-20.65451626,55.40232021,917.40005,1881.06995
-1847.31006,-20.63654995,55.40232021,951.15994,1847.31006
-1834.31995,-20.61858365,55.40232021,964.15005,1834.31995
-1816.04004,-20.60061734,55.40232021,982.42996,1816.04004
-1756.83997,-20.58265103,55.40232021,1041.63003,1756.83997
-1697.56006,-20.56468473,55.40232021,1100.90994,1697.56006
-1598.54004,-20.54671842,55.40232021,1199.92996,1598.54004
-1570.20996,-20.52875212,55.40232021,1228.26004,1570.20996
-1555.31995,-20.51078581,55.40232021,1243.15005,1555.31995
-1574.68994,-20.49281951,55.40232021,1223.78006,1574.68994
-1550.33997,-20.4748532,55.40232021,1248.13003,1550.33997
-1321.03003,-20.45688689,55.40232021,1477.43997,1321.03003
-1375.73999,-20.43892059,55.40232021,1422.73001,1375.73999
-1368.77002,-20.42095428,55.40232021,1429.69998,1368.77002
-1413.67004,-20.40298798,55.40232021,1384.79996,1413.67004
-1343.56006,-20.38502167,55.40232021,1454.90994,1343.56006
-1367.31995,-20.36705537,55.40232021,1431.15005,1367.31995
-1345.45996,-20.34908906,55.40232021,1453.01004,1345.45996
-1363.30005,-20.33112275,55.40232021,1435.16995,1363.30005
-1359,-20.31315645,55.40232021,1439.47,1359
-1381.90002,-20.29519014,55.40232021,1416.56998,1381.90002
-1340.53003,-20.27722384,55.40232021,1457.93997,1340.53003
-1346.22998,-20.25925753,55.40232021,1452.24002,1346.22998
-1360.84998,-20.24129123,55.40232021,1437.62002,1360.84998
-1376.18994,-20.22332492,55.40232021,1422.28006,1376.18994
-1387.91003,-20.20535862,55.40232021,1410.55997,1387.91003
-1433.80005,-20.18739231,55.40232021,1364.66995,1433.80005
-1232.78003,-20.169426,55.40232021,1565.68997,1232.78003
-1255.63,-20.1514597,55.40232021,1542.84,1255.63
-1345.82996,-20.13349339,55.40232021,1452.64004,1345.82996
-1347.81995,-20.11552709,55.40232021,1450.65005,1347.81995
-1308.93994,-20.09756078,55.40232021,1489.53006,1308.93994
-1344.79004,-20.07959448,55.40232021,1453.67996,1344.79004
-1337.05005,-20.06162817,55.40232021,1461.41995,1337.05005
-1333.25,-20.04366186,55.40232021,1465.22,1333.25
-1349.31006,-20.02569556,55.40232021,1449.15994,1349.31006
-1365.29004,-20.00772925,55.40232021,1433.17996,1365.29004
-1362.53003,-19.98976295,55.40232021,1435.93997,1362.53003
-1370.26001,-19.97179664,55.40232021,1428.20999,1370.26001
-1401.93994,-19.95383034,55.40232021,1396.53006,1401.93994
-1424.56995,-19.93586403,55.40232021,1373.90005,1424.56995
-1458.29004,-19.91789772,55.40232021,1340.17996,1458.29004
-1535.04004,-19.89993142,55.40232021,1263.42996,1535.04004
-1581.25,-19.88196511,55.40232021,1217.22,1581.25
-1508.88,-19.86399881,55.40232021,1289.59,1508.88
-1547.93994,-19.8460325,55.40232021,1250.53006,1547.93994
-1449.42004,-19.8280662,55.40232021,1349.04996,1449.42004
-1541.19995,-19.81009989,55.40232021,1257.27005,1541.19995
-1526.17004,-19.79213358,55.40232021,1272.29996,1526.17004
-1502.64001,-19.77416728,55.40232021,1295.82999,1502.64001
-1481.87,-19.75620097,55.40232021,1316.6,1481.87
-1459.59998,-19.73823467,55.40232021,1338.87002,1459.59998
-1429.22998,-19.72026836,55.40232021,1369.24002,1429.22998
-1460.87,-19.70230206,55.40232021,1337.6,1460.87
-1474.48999,-19.68433575,55.40232021,1323.98001,1474.48999
-1474.63,-19.66636944,55.40232021,1323.84,1474.63
-1475.12,-19.64840314,55.40232021,1323.35,1475.12
-1479.46997,-19.63043683,55.40232021,1319.00003,1479.46997
-1489.06006,-19.61247053,55.40232021,1309.40994,1489.06006
-1503,-19.59450422,55.40232021,1295.47,1503
-1512.95996,-19.57653792,55.40232021,1285.51004,1512.95996
-1524.44995,-19.55857161,55.40232021,1274.02005,1524.44995
-1525.90002,-19.5406053,55.40232021,1272.56998,1525.90002
-1523.68005,-19.522639,55.40232021,1274.78995,1523.68005
-1523.5,-19.50467269,55.40232021,1274.97,1523.5
-1517.26001,-19.48670639,55.40232021,1281.20999,1517.26001
-1508.52002,-19.46874008,55.40232021,1289.94998,1508.52002
-1499.46997,-19.45077378,55.40232021,1299.00003,1499.46997
-1489.51001,-19.43280747,55.40232021,1308.95999,1489.51001
-1485.34998,-19.41484117,55.40232021,1313.12002,1485.34998
-1476.43994,-19.39687486,55.40232021,1322.03006,1476.43994
-1463.57996,-19.37890855,55.40232021,1334.89004,1463.57996
-1466.52002,-19.36094225,55.40232021,1331.94998,1466.52002
-1458.42004,-19.34297594,55.40232021,1340.04996,1458.42004
-1452.31006,-19.32500964,55.40232021,1346.15994,1452.31006
-1450.05005,-19.30704333,55.40232021,1348.41995,1450.05005
-1449.72998,-19.28907703,55.40232021,1348.74002,1449.72998
-1448.06006,-19.27111072,55.40232021,1350.40994,1448.06006
-1443.21997,-19.25314441,55.40232021,1355.25003,1443.21997
-1437.69995,-19.23517811,55.40232021,1360.77005,1437.69995
-1432.81006,-19.2172118,55.40232021,1365.65994,1432.81006
-1431.63,-19.1992455,55.40232021,1366.84,1431.63
-1432.21997,-19.18127919,55.40232021,1366.25003,1432.21997
-1446.93005,-19.16331289,55.40232021,1351.53995,1446.93005
-1447.52002,-19.14534658,55.40232021,1350.94998,1447.52002
-1453.76001,-19.12738027,55.40232021,1344.70999,1453.76001
-1459.37,-19.10941397,55.40232021,1339.1,1459.37
-1467.66003,-19.09144766,55.40232021,1330.80997,1467.66003
-1454.07996,-19.07348136,55.40232021,1344.39004,1454.07996
-1461.05005,-19.05551505,55.40232021,1337.41995,1461.05005
-2139.88989,-20.76231409,55.38956633,658.58011,2139.88989
-2073.32007,-20.74434779,55.38956633,725.14993,2073.32007
-2072,-20.72638148,55.38956633,726.47,2072
-2025.75,-20.70841517,55.38956633,772.72,2025.75
-1975.88,-20.69044887,55.38956633,822.59,1975.88
-1952.93994,-20.67248256,55.38956633,845.53006,1952.93994
-1908.04004,-20.65451626,55.38956633,890.42996,1908.04004
-1861.19995,-20.63654995,55.38956633,937.27005,1861.19995
-1845.68005,-20.61858365,55.38956633,952.78995,1845.68005
-1792.41003,-20.60061734,55.38956633,1006.05997,1792.41003
-1715.79004,-20.58265103,55.38956633,1082.67996,1715.79004
-1707.29004,-20.56468473,55.38956633,1091.17996,1707.29004
-1604.87,-20.54671842,55.38956633,1193.6,1604.87
-1610.47998,-20.52875212,55.38956633,1187.99002,1610.47998
-1623.92004,-20.51078581,55.38956633,1174.54996,1623.92004
-1585.68005,-20.49281951,55.38956633,1212.78995,1585.68005
-1544.41003,-20.4748532,55.38956633,1254.05997,1544.41003
-1360.21997,-20.45688689,55.38956633,1438.25003,1360.21997
-1382.97998,-20.43892059,55.38956633,1415.49002,1382.97998
-1318.67004,-20.42095428,55.38956633,1479.79996,1318.67004
-1458.15002,-20.40298798,55.38956633,1340.31998,1458.15002
-1402.53003,-20.38502167,55.38956633,1395.93997,1402.53003
-1385.06006,-20.36705537,55.38956633,1413.40994,1385.06006
-1379.94995,-20.34908906,55.38956633,1418.52005,1379.94995
-1422.26001,-20.33112275,55.38956633,1376.20999,1422.26001
-1514.77002,-20.31315645,55.38956633,1283.69998,1514.77002
-1506.43994,-20.29519014,55.38956633,1292.03006,1506.43994
-1441.31995,-20.27722384,55.38956633,1357.15005,1441.31995
-1450.41003,-20.25925753,55.38956633,1348.05997,1450.41003
-1446.66003,-20.24129123,55.38956633,1351.80997,1446.66003
-1436.29004,-20.22332492,55.38956633,1362.17996,1436.29004
-1367.58997,-20.20535862,55.38956633,1430.88003,1367.58997
-1396.51001,-20.18739231,55.38956633,1401.95999,1396.51001
-1416.79004,-20.169426,55.38956633,1381.67996,1416.79004
-1415.52002,-20.1514597,55.38956633,1382.94998,1415.52002
-1314.15002,-20.13349339,55.38956633,1484.31998,1314.15002
-1294.81995,-20.11552709,55.38956633,1503.65005,1294.81995
-1386.95996,-20.09756078,55.38956633,1411.51004,1386.95996
-1416.23999,-20.07959448,55.38956633,1382.23001,1416.23999
-1409.31995,-20.06162817,55.38956633,1389.15005,1409.31995
-1381.98999,-20.04366186,55.38956633,1416.48001,1381.98999
-1360.13,-20.02569556,55.38956633,1438.34,1360.13
-1389.35999,-20.00772925,55.38956633,1409.11001,1389.35999
-1413.56995,-19.98976295,55.38956633,1384.90005,1413.56995
-1428.68994,-19.97179664,55.38956633,1369.78006,1428.68994
-1441.18005,-19.95383034,55.38956633,1357.28995,1441.18005
-1446.06995,-19.93586403,55.38956633,1352.40005,1446.06995
-1466.97998,-19.91789772,55.38956633,1331.49002,1466.97998
-1495.31006,-19.89993142,55.38956633,1303.15994,1495.31006
-1532.55005,-19.88196511,55.38956633,1265.91995,1532.55005
-1540.10999,-19.86399881,55.38956633,1258.36001,1540.10999
-1570.39001,-19.8460325,55.38956633,1228.07999,1570.39001
-1599.34998,-19.8280662,55.38956633,1199.12002,1599.34998
-1589.67004,-19.81009989,55.38956633,1208.79996,1589.67004
-1487.12,-19.79213358,55.38956633,1311.35,1487.12
-1447.88,-19.77416728,55.38956633,1350.59,1447.88
-1508.02002,-19.75620097,55.38956633,1290.44998,1508.02002
-1451.77002,-19.73823467,55.38956633,1346.69998,1451.77002
-1444.84998,-19.72026836,55.38956633,1353.62002,1444.84998
-1464.17004,-19.70230206,55.38956633,1334.29996,1464.17004
-1471.05005,-19.68433575,55.38956633,1327.41995,1471.05005
-1471.45996,-19.66636944,55.38956633,1327.01004,1471.45996
-1480.78003,-19.64840314,55.38956633,1317.68997,1480.78003
-1481.41003,-19.63043683,55.38956633,1317.05997,1481.41003
-1492,-19.61247053,55.38956633,1306.47,1492
-1510.68994,-19.59450422,55.38956633,1287.78006,1510.68994
-1519.52002,-19.57653792,55.38956633,1278.94998,1519.52002
-1525.94995,-19.55857161,55.38956633,1272.52005,1525.94995
-1524.54004,-19.5406053,55.38956633,1273.92996,1524.54004
-1528.89001,-19.522639,55.38956633,1269.57999,1528.89001
-1527.70996,-19.50467269,55.38956633,1270.76004,1527.70996
-1520.06006,-19.48670639,55.38956633,1278.40994,1520.06006
-1512.55005,-19.46874008,55.38956633,1285.91995,1512.55005
-1503.81995,-19.45077378,55.38956633,1294.65005,1503.81995
-1497.83997,-19.43280747,55.38956633,1300.63003,1497.83997
-1491.14001,-19.41484117,55.38956633,1307.32999,1491.14001
-1476.12,-19.39687486,55.38956633,1322.35,1476.12
-1462.68005,-19.37890855,55.38956633,1335.78995,1462.68005
-1468.23999,-19.36094225,55.38956633,1330.23001,1468.23999
-1459.68994,-19.34297594,55.38956633,1338.78006,1459.68994
-1458.19995,-19.32500964,55.38956633,1340.27005,1458.19995
-1452.68005,-19.30704333,55.38956633,1345.78995,1452.68005
-1447.38,-19.28907703,55.38956633,1351.09,1447.38
-1443.31006,-19.27111072,55.38956633,1355.15994,1443.31006
-1438.32996,-19.25314441,55.38956633,1360.14004,1438.32996
-1435.12,-19.23517811,55.38956633,1363.35,1435.12
-1433.53003,-19.2172118,55.38956633,1364.93997,1433.53003
-1434.84998,-19.1992455,55.38956633,1363.62002,1434.84998
-1439.91003,-19.18127919,55.38956633,1358.55997,1439.91003
-1436.52002,-19.16331289,55.38956633,1361.94998,1436.52002
-1440.68005,-19.14534658,55.38956633,1357.78995,1440.68005
-1448.06006,-19.12738027,55.38956633,1350.40994,1448.06006
-1457.83997,-19.10941397,55.38956633,1340.63003,1457.83997
-1454.76001,-19.09144766,55.38956633,1343.70999,1454.76001
-1458.69995,-19.07348136,55.38956633,1339.77005,1458.69995
-1447.82996,-19.05551505,55.38956633,1350.64004,1447.82996
-2239.09009,-20.76231409,55.37680834,559.37991,2239.09009
-2230.36011,-20.74434779,55.37680834,568.10989,2230.36011
-2119.69995,-20.72638148,55.37680834,678.77005,2119.69995
