FID,STATE_NM,COUNTY_NM,index,Slope,R,p,Id
924,INDIANA,MORGAN,INDIANA_MORGAN,1.600171946,0.691752314,1.90E-08,924
925,MISSOURI,BOONE,MISSOURI_BOONE,1.646857143,0.662525992,1.60E-07,925
926,KANSAS,KINGMAN,KANSAS_KINGMAN,1.526346939,0.671688963,1.27E-07,926
927,IOWA,PAGE,IOWA_PAGE,2.142427218,0.833979332,1.64E-14,927
928,MINNESOTA,NORMAN,MINNESOTA_NORMAN,2.054617047,0.859314842,1.39E-15,928
929,ILLINOIS,RANDOLPH,ILLINOIS_RANDOLPH,1.746606335,0.749430282,2.50E-10,929
930,ILLINOIS,ROCK ISLAND,ILLINOIS_ROCK ISLAND,2.409493397,0.892894455,2.97E-18,930
931,IOWA,LYON,IOWA_LYON,2.738406045,0.920944124,4.18E-22,931
932,INDIANA,GIBSON,INDIANA_GIBSON,1.89890036,0.774599375,4.11E-11,932
933,ILLINOIS,BOND,ILLINOIS_BOND,2.09144898,0.731082349,2.45E-09,933
934,SOUTH DAKOTA,CAMPBELL,SOUTH DAKOTA_CAMPBELL,1.825864253,0.842256981,9.48E-15,934
935,ILLINOIS,HENRY,ILLINOIS_HENRY,2.198202852,0.862680573,2.03E-16,935
936,INDIANA,CRAWFORD,INDIANA_CRAWFORD,1.396240267,0.529808386,0.002603344,936
937,MISSOURI,SALINE,MISSOURI_SALINE,2.146443439,0.814151058,3.73E-13,937
938,MINNESOTA,PENNINGTON,MINNESOTA_PENNINGTON,1.767264808,0.79126514,7.38E-10,938
939,SOUTH DAKOTA,HUGHES,SOUTH DAKOTA_HUGHES,1.413991674,0.754615622,9.00E-10,939
940,MINNESOTA,SHERBURNE,MINNESOTA_SHERBURNE,2.050624434,0.882462823,1.14E-17,940
941,MICHIGAN,WASHTENAW,MICHIGAN_WASHTENAW,1.689844617,0.82642986,4.53E-14,941
942,MINNESOTA,FREEBORN,MINNESOTA_FREEBORN,2.171202937,0.904017042,4.35E-20,942
943,OHIO,MERCER,OHIO_MERCER,1.814389994,0.760715551,6.00E-11,943
944,IOWA,POCAHONTAS,IOWA_POCAHONTAS,1.998361991,0.853212497,1.86E-15,944
945,MISSOURI,MONITEAU,MISSOURI_MONITEAU,1.556925749,0.681356242,9.80E-08,945
946,KANSAS,LABETTE,KANSAS_LABETTE,1.139246068,0.630128357,2.07E-06,946
947,OHIO,RICHLAND,OHIO_RICHLAND,1.67589916,0.836601946,3.87E-14,947
948,IOWA,SAC,IOWA_SAC,2.399052335,0.867459655,8.90E-17,948
949,OHIO,SANDUSKY,OHIO_SANDUSKY,1.788175531,0.847407248,2.35E-15,949
950,MISSOURI,CARROLL,MISSOURI_CARROLL,1.756071429,0.736814549,1.58E-09,950
951,IOWA,HENRY,IOWA_HENRY,1.681657133,0.720467723,1.73E-09,951
952,ILLINOIS,ADAMS,ILLINOIS_ADAMS,1.917837104,0.749103933,2.57E-10,952
953,SOUTH DAKOTA,HYDE,SOUTH DAKOTA_HYDE,1.890350347,0.773045201,1.24E-09,953
954,NEBRASKA,COLFAX,NEBRASKA_COLFAX,2.60134466,0.892225281,6.84E-19,954
955,WISCONSIN,CLARK,WISCONSIN_CLARK,1.615294118,0.805823323,9.85E-13,955
956,KANSAS,JACKSON,KANSAS_JACKSON,1.820072398,0.750077932,2.37E-10,956
957,MICHIGAN,MARQUETTE,MICHIGAN_MARQUETTE,-1.514675325,-0.390375787,0.080191601,957
958,INDIANA,JENNINGS,INDIANA_JENNINGS,1.614902245,0.777218174,1.24E-11,958
959,SOUTH DAKOTA,YANKTON,SOUTH DAKOTA_YANKTON,2.536566208,0.868191147,7.82E-17,959
960,MISSOURI,ST LOUIS,MISSOURI_ST LOUIS,1.879927971,0.820256384,3.13E-13,960
961,MISSOURI,SHELBY,MISSOURI_SHELBY,1.555389709,0.542903082,6.70E-05,961
962,IOWA,MITCHELL,IOWA_MITCHELL,2.28762913,0.883643347,4.18E-18,962
963,MICHIGAN,CALHOUN,MICHIGAN_CALHOUN,1.492939469,0.828639083,3.38E-14,963
964,WISCONSIN,KENOSHA,WISCONSIN_KENOSHA,1.725872749,0.807584822,1.38E-12,964
965,NEBRASKA,NEMAHA,NEBRASKA_NEMAHA,2.151839836,0.800448761,1.07E-12,965
966,MINNESOTA,POLK,MINNESOTA_POLK,1.91663591,0.836525334,1.33E-13,966
967,ILLINOIS,CLINTON,ILLINOIS_CLINTON,2.195786733,0.795987519,1.75E-12,967
968,ILLINOIS,CHAMPAIGN,ILLINOIS_CHAMPAIGN,1.826914539,0.765663278,3.80E-11,968
969,OHIO,COLUMBIANA,OHIO_COLUMBIANA,1.404119355,0.77718178,1.25E-11,969
970,NEBRASKA,PIERCE,NEBRASKA_PIERCE,2.732015709,0.951482491,3.00E-27,970
971,OHIO,ASHLAND,OHIO_ASHLAND,1.47792557,0.773125391,4.72E-11,971
972,MINNESOTA,ST. LOUIS,MINNESOTA_ST. LOUIS,9.1,0.631370703,0.068201324,972
973,OHIO,MORGAN,OHIO_MORGAN,1.322872023,0.818143608,1.31E-13,973
974,OHIO,PORTAGE,OHIO_PORTAGE,1.388361991,0.84262749,8.99E-15,974
975,MISSOURI,CLAY,MISSOURI_CLAY,1.996547419,0.762613761,1.23E-10,975
976,SOUTH DAKOTA,SULLY,SOUTH DAKOTA_SULLY,1.865285714,0.862129738,1.77E-15,976
977,MISSOURI,GRUNDY,MISSOURI_GRUNDY,1.353314832,0.573858103,3.05E-05,977
978,KANSAS,LINN,KANSAS_LINN,1.218166717,0.547265918,0.000146025,978
979,WISCONSIN,IRON,WISCONSIN_IRON,-0.295438596,-0.082485414,0.737090216,979
980,NEBRASKA,HOLT,NEBRASKA_HOLT,2.170307692,0.942267859,6.28E-25,980
981,OHIO,FRANKLIN,OHIO_FRANKLIN,1.808244898,0.823302409,3.84E-13,981
982,IOWA,JEFFERSON,IOWA_JEFFERSON,1.665662085,0.695485712,1.05E-08,982
983,SOUTH DAKOTA,LYMAN,SOUTH DAKOTA_LYMAN,0.928742081,0.545025314,3.54431E-05,983
984,KANSAS,GOVE,KANSAS_GOVE,-0.583553421,-0.379899343,0.006504611,984
985,KANSAS,GRAHAM,KANSAS_GRAHAM,-0.619076815,-0.378977688,0.011183833,985
986,KANSAS,PRATT,KANSAS_PRATT,1.475928571,0.755789862,3.44E-10,986
987,SOUTH DAKOTA,FAULK,SOUTH DAKOTA_FAULK,2.393031674,0.863709555,3.42E-16,987
988,ILLINOIS,EFFINGHAM,ILLINOIS_EFFINGHAM,2.133432938,0.758142288,7.58E-11,988
989,MISSOURI,SCOTT,MISSOURI_SCOTT,2.211452453,0.905333054,1.00E-18,989
990,MINNESOTA,FILLMORE,MINNESOTA_FILLMORE,2.287308973,0.903376475,5.10E-20,990
991,WISCONSIN,IOWA,WISCONSIN_IOWA,1.965423034,0.837885862,9.49E-15,991
992,WISCONSIN,FLORENCE,WISCONSIN_FLORENCE,0.443577075,0.186561485,0.394024262,992
993,OHIO,LUCAS,OHIO_LUCAS,1.76826176,0.859286378,3.59E-16,993
994,SOUTH DAKOTA,CUSTER,SOUTH DAKOTA_CUSTER,0.694957983,0.289451139,0.096833022,994
995,SOUTH DAKOTA,HAMLIN,SOUTH DAKOTA_HAMLIN,3.104895928,0.938274116,3.09E-24,995
996,ILLINOIS,ALEXANDER,ILLINOIS_ALEXANDER,2.252659574,0.835217304,1.57E-13,996
997,MINNESOTA,WADENA,MINNESOTA_WADENA,2.19944933,0.896762095,2.47E-19,997
998,NEBRASKA,SEWARD,NEBRASKA_SEWARD,1.838785964,0.854532982,7.77E-16,998
